Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2022-01-28,Breakfast,458.2,24.7,3.9,1.6,4.8,0.0,179.1,537.6,135.4,42.5,3.0,15.5,23.5,65.6,0.0,22.0,2.5,
2022-01-31,Breakfast,180.0,2.5,0.0,0.0,0.0,0.0,0.0,210.0,0.0,38.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,
2022-02-02,Lunch,187.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,
2022-03-01,Breakfast,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,
2022-03-02,Breakfast,610.6,19.4,0.0,1.0,2.5,0.0,0.0,210.0,0.0,53.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,
2022-03-12,Breakfast,204.6,14.0,4.3,1.9,5.4,0.0,492.4,163.7,166.3,1.5,0.0,1.5,16.6,196.7,0.0,66.0,1.6,
2022-04-19,Breakfast,240.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,420.0,60.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,
2022-04-20,Breakfast,695.2,15.2,3.4,1.6,2.8,0.0,356.1,1750.6,227.4,93.7,3.0,16.5,42.5,65.6,0.0,22.0,0.5,
2022-04-20,Dinner,480.0,12.0,3.0,3.0,6.0,0.0,0.0,270.0,354.0,76.0,8.0,14.0,20.0,0.0,0.0,12.2,33.3,
2022-04-20,Lunch,570.0,14.0,9.0,0.0,0.0,0.0,55.0,1490.0,150.0,67.0,4.0,6.0,44.0,0.0,0.0,10.0,10.0,
2022-04-20,Snacks,42.5,3.8,0.4,0.0,0.0,0.0,0.0,47.5,0.0,0.8,0.8,0.3,1.8,0.0,0.0,1.0,2.5,
2022-04-22,Breakfast,716.0,18.2,5.3,2.3,4.1,0.2,320.7,1186.1,246.5,108.5,5.0,25.0,31.4,76.3,0.0,31.4,15.6,
2022-04-25,Breakfast,648.4,45.5,8.1,2.1,6.3,0.0,455.8,550.1,157.3,31.8,1.0,2.8,38.3,0.0,5.9,6.1,25.4,
2022-04-25,Dinner,1037.2,12.0,2.0,0.0,0.0,0.0,80.0,1856.0,1120.0,116.0,4.0,104.0,120.0,0.0,0.0,260.0,40.0,
2022-04-26,Breakfast,708.4,19.3,4.6,2.3,4.6,0.0,503.5,1493.1,705.2,91.2,6.1,31.4,42.6,134.7,10.3,49.9,1.3,
2022-05-25,Breakfast,200.0,2.5,1.0,0.0,1.5,0.0,25.0,290.0,620.0,8.0,5.0,1.0,40.0,25.0,25.0,50.0,30.0,
2022-08-18,Lunch,95.0,4.5,0.8,0.0,0.0,0.0,30.0,185.0,0.0,8.5,0.0,0.5,4.5,1.0,1.0,2.0,4.0,
2022-08-25,Breakfast,531.0,14.8,3.2,2.0,3.6,0.0,369.0,650.2,559.4,75.9,5.1,25.8,25.8,3.5,20.3,11.5,20.0,
2022-08-27,Lunch,1296.9,46.3,9.5,3.4,12.7,0.2,226.1,1165.2,899.8,132.3,6.6,37.1,76.0,41.5,16.0,6.1,25.7,
2022-09-25,Breakfast,646.0,17.4,3.1,3.9,5.6,0.0,369.0,1049.0,325.0,96.9,6.0,32.4,30.5,0.0,0.0,31.6,59.7,
2022-11-06,Breakfast,572.0,22.4,10.1,1.9,3.6,0.0,399.0,659.0,257.0,79.7,4.0,2.4,18.5,0.0,0.0,11.6,15.3,
2022-11-07,Breakfast,460.0,9.5,6.0,1.0,1.0,0.0,40.0,480.0,651.0,32.0,8.0,12.0,67.0,25.0,0.0,96.9,0.0,
2022-11-07,Dinner,856.0,28.9,9.0,0.3,3.3,0.0,176.8,3359.1,534.5,75.7,8.5,11.2,73.0,0.0,0.0,16.3,49.0,
2022-11-08,Breakfast,820.0,24.0,9.0,0.0,3.0,0.0,530.0,2225.0,840.0,73.0,6.0,33.0,75.0,32.0,8.0,112.6,27.7,
2022-11-08,Dinner,1095.0,28.5,4.5,4.5,7.5,0.0,135.0,1400.0,2480.0,158.0,16.0,17.0,55.0,0.0,0.0,12.4,54.6,
2022-11-08,Lunch,705.0,10.3,1.3,0.0,0.0,0.0,68.8,2395.0,950.0,109.5,15.5,17.0,42.0,0.0,0.0,0.0,36.7,
2022-11-09,Breakfast,280.0,11.0,3.0,0.0,0.0,0.0,430.0,340.0,0.0,28.0,4.0,6.0,18.0,12.0,0.0,4.0,15.8,
2022-11-09,Dinner,1685.0,52.3,28.8,0.0,0.0,0.0,230.0,2725.0,3884.0,207.0,30.5,29.8,98.8,0.0,0.0,71.2,78.9,
2022-11-09,Lunch,435.0,5.0,0.0,0.0,0.0,0.0,60.0,1050.0,20.0,54.0,8.0,12.0,45.0,0.0,0.0,24.3,21.6,
2022-11-10,Breakfast,690.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,
2022-11-11,Breakfast,255.0,3.5,0.0,0.0,0.0,0.0,0.0,832.5,791.2,51.3,16.2,23.3,5.7,0.0,0.0,5.2,10.4,
2022-11-11,Dinner,666.0,45.6,19.8,0.0,0.0,4.8,201.0,775.0,0.0,4.2,1.8,1.8,64.2,0.0,0.0,0.0,0.0,
2022-11-11,Lunch,885.0,18.8,7.3,0.0,0.0,0.0,190.0,2405.0,840.0,79.0,22.5,1.8,95.8,0.0,0.0,8.8,74.9,
2022-11-12,Breakfast,290.0,10.1,3.0,0.0,0.0,0.0,430.0,130.0,342.9,36.3,10.7,17.1,13.1,12.0,0.0,4.0,17.5,
2022-11-13,Breakfast,430.0,22.4,10.0,0.0,0.0,0.0,460.0,340.0,114.3,39.4,7.6,11.7,18.4,12.0,0.0,4.0,19.0,
2022-11-13,Dinner,1349.2,40.3,14.7,2.0,2.5,0.0,277.5,2550.0,2630.0,136.0,8.5,9.0,109.5,2.0,0.0,106.0,59.6,
2022-11-13,Lunch,787.9,6.1,3.0,0.0,0.0,0.0,15.2,1818.2,848.5,148.5,3.0,21.2,27.3,0.0,0.0,48.5,47.1,
2022-11-14,Breakfast,390.0,11.6,3.0,0.5,0.0,0.0,430.0,260.0,382.9,56.3,11.2,19.1,16.1,12.0,0.0,8.5,23.1,
2022-11-14,Dinner,1456.0,54.7,19.5,3.8,5.8,0.0,268.0,3937.5,1683.5,152.5,7.5,12.6,92.9,0.0,0.0,39.2,77.7,
2022-11-14,Lunch,610.0,8.0,0.0,2.0,0.0,0.0,60.0,2040.0,200.0,88.0,2.0,8.0,50.0,0.0,0.0,66.6,30.2,
2022-11-15,Breakfast,240.0,10.5,3.0,0.5,0.0,0.0,430.0,260.0,40.0,22.0,0.5,2.0,15.0,12.0,0.0,8.5,13.6,
2022-11-15,Dinner,896.3,34.6,19.0,0.0,0.0,0.0,97.2,612.0,1756.2,121.8,16.7,25.6,28.0,8.0,6.0,39.1,31.5,
2022-11-15,Lunch,1160.0,23.0,8.0,0.0,0.0,0.0,240.0,2530.0,600.0,115.0,5.0,15.0,116.0,0.0,0.0,0.0,87.8,
2022-11-15,Snacks,200.7,1.4,0.1,0.0,0.0,0.0,0.0,0.6,547.0,47.2,12.3,24.1,1.8,1.7,5.0,2.9,9.7,
2022-11-16,Breakfast,804.8,17.6,4.6,1.1,0.0,0.0,645.0,591.1,963.4,140.2,13.1,68.3,27.2,21.4,9.9,22.2,33.4,
2022-11-16,Lunch,1430.7,32.6,14.4,0.0,0.0,0.0,172.3,4461.0,1176.7,160.7,25.5,11.5,117.3,0.0,0.0,128.7,84.9,
2022-11-16,Snacks,100.0,3.5,1.5,1.0,1.0,0.0,0.0,70.0,60.0,17.0,1.0,7.0,1.0,0.0,0.0,8.0,3.9,
2022-11-17,Breakfast,576.8,19.3,8.3,1.0,1.0,0.0,451.1,288.8,238.4,84.1,1.0,17.1,19.8,12.0,0.0,26.0,8.0,
2022-11-17,Dinner,233.3,4.7,1.2,0.0,2.3,0.0,116.7,256.7,0.0,2.3,0.0,2.3,51.3,0.0,4.7,4.7,9.3,
2022-11-17,Lunch,455.0,12.3,1.0,5.0,2.0,0.0,73.3,1923.3,100.0,48.7,1.0,4.0,38.3,0.0,0.0,33.3,20.4,
2022-11-17,Snacks,497.0,14.1,6.0,0.0,0.0,0.0,50.0,620.0,358.9,83.9,13.2,21.9,10.1,0.0,0.0,8.0,19.9,
2022-11-18,Breakfast,512.5,16.1,5.9,0.0,0.0,0.0,490.0,1297.5,420.0,41.5,11.3,0.9,47.4,12.0,0.0,8.4,35.4,
2022-11-18,Lunch,200.0,0.1,0.0,0.0,0.0,0.0,4.0,85.0,0.0,7.0,0.3,2.0,1.4,347.0,134.0,67.0,180.0,
2022-11-19,Breakfast,364.1,10.3,3.1,0.1,0.0,0.0,430.0,130.7,623.5,55.0,13.3,27.1,13.9,14.2,6.3,7.6,18.3,
2022-11-19,Dinner,881.5,17.4,82.5,0.1,0.0,0.0,231.0,1409.9,2187.6,89.4,9.8,11.7,91.6,1410.0,142.6,10.7,19.2,
2022-11-19,Lunch,380.0,14.0,11.0,0.0,0.0,0.0,20.0,255.0,74.0,39.0,10.0,6.0,36.0,0.0,0.0,63.0,9.3,
2022-11-19,Snacks,245.0,7.0,3.0,2.0,2.0,0.0,0.0,640.0,370.0,45.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,
2022-11-20,Breakfast,1440.0,41.0,14.0,2.5,0.0,0.0,470.0,1325.0,1324.0,187.5,15.0,51.5,78.0,0.0,0.0,91.0,41.4,
2022-11-20,Lunch,620.0,20.5,9.0,2.0,2.0,0.0,180.0,350.0,0.0,34.0,2.0,14.0,74.0,0.0,0.0,0.0,45.0,
2022-11-20,Snacks,220.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,
2022-11-21,Breakfast,700.0,18.5,11.0,0.0,0.0,0.0,100.0,510.0,939.0,87.5,0.0,31.5,41.0,0.0,0.0,75.8,5.6,
2022-11-21,Dinner,560.0,36.0,15.0,0.0,0.0,2.0,105.0,870.0,0.0,27.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,
2022-11-21,Snacks,240.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,135.0,66.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,
2022-11-22,Breakfast,1036.0,22.0,7.0,1.0,0.0,0.0,400.0,910.0,1194.0,105.0,6.0,22.0,106.0,50.0,0.0,169.2,19.1,
2022-11-22,Dinner,710.0,26.0,8.0,0.0,0.0,0.0,220.0,2060.0,800.0,42.0,6.0,8.0,70.0,0.0,0.0,22.0,39.4,
2022-11-22,Lunch,380.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,90.0,98.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,
2022-11-23,Breakfast,470.0,17.0,5.5,2.0,4.0,0.0,25.0,545.0,462.0,72.0,4.0,36.0,14.0,0.0,0.0,52.0,40.0,
2022-11-26,Breakfast,448.2,13.9,4.0,2.0,5.5,0.0,19.7,568.2,574.3,71.8,4.0,35.8,13.9,9.9,3.9,55.6,40.0,
2022-11-26,Dinner,1315.0,41.3,19.8,0.0,0.0,0.0,287.5,2080.0,150.0,98.0,9.0,7.0,133.0,0.0,0.0,79.0,90.0,
2022-11-26,Lunch,380.0,9.8,4.2,1.8,2.6,0.0,18.4,467.6,136.6,60.8,2.1,13.3,10.1,4.1,0.5,3.8,17.4,
2022-11-26,Snacks,418.1,4.6,0.1,0.1,0.1,0.0,0.0,409.9,1002.9,88.8,1.5,43.2,7.4,0.0,277.8,35.8,5.8,
2022-11-27,Breakfast,758.1,20.4,7.3,1.9,2.7,0.0,388.4,617.5,1019.5,117.6,3.6,54.5,25.5,4.1,278.3,36.8,29.0,
2022-11-27,Dinner,750.0,39.0,13.0,0.0,0.0,2.5,125.0,1235.0,972.0,62.0,8.0,8.0,41.0,0.0,0.0,6.6,39.8,
2022-11-27,Lunch,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-11-27,Snacks,460.0,7.0,4.0,0.0,0.0,0.0,30.0,500.0,1040.0,16.0,0.0,14.0,84.0,0.0,0.0,200.0,0.0,
2022-11-28,Breakfast,712.5,11.3,5.8,0.0,1.9,0.0,75.0,587.5,1037.0,104.5,1.0,23.5,41.0,12.5,5.0,62.1,11.2,
2022-11-28,Dinner,434.6,17.8,11.2,0.0,0.9,0.0,52.5,81.3,1490.0,59.5,4.0,9.5,11.0,6.3,2.5,24.0,12.0,
2022-11-28,Lunch,1270.0,40.0,7.0,7.0,2.0,0.0,270.0,3370.0,240.0,130.0,3.0,14.0,100.0,0.0,0.0,31.0,71.3,
2022-11-29,Breakfast,789.0,20.5,4.0,3.5,5.0,0.0,10.0,920.0,290.0,131.0,6.0,34.0,24.0,0.0,0.0,28.0,56.7,
2022-11-29,Dinner,1041.0,30.0,4.0,3.0,0.0,0.0,120.0,3340.0,1052.0,132.0,3.0,12.0,66.0,0.0,0.0,29.4,33.3,
2022-11-29,Lunch,640.0,19.5,8.0,0.0,0.0,0.0,60.0,1510.0,520.0,54.0,5.0,15.0,62.0,25.0,0.0,80.0,0.0,
2022-11-30,Breakfast,952.6,16.7,8.8,1.5,2.8,0.0,85.0,1037.6,1147.0,140.5,3.0,33.5,51.0,12.6,5.0,64.2,27.9,
2022-11-30,Lunch,340.0,13.0,2.0,5.0,2.0,0.0,40.0,1150.0,283.0,43.0,1.0,4.0,15.0,0.0,0.0,9.6,11.1,
2022-12-01,Breakfast,576.3,18.9,6.9,2.0,7.0,0.0,39.4,696.3,968.6,83.7,4.0,47.7,21.8,19.7,7.9,85.1,40.0,
2022-12-01,Lunch,340.0,5.0,0.0,1.0,0.0,0.0,50.0,1240.0,80.0,50.0,1.0,10.0,26.0,0.0,0.0,9.0,19.1,
2022-12-02,Breakfast,787.2,17.1,6.4,0.0,2.2,0.0,79.6,587.2,1462.1,108.1,8.1,37.6,43.5,114.8,505.9,89.0,17.5,
2022-12-02,Lunch,820.0,32.0,12.0,0.0,0.0,0.0,90.0,2520.0,0.0,92.0,10.0,16.0,40.0,0.0,0.0,0.0,0.0,
2022-12-03,Breakfast,1085.0,26.3,8.8,0.0,0.0,0.0,120.0,3035.0,840.0,131.0,24.5,3.8,76.8,0.0,0.0,8.8,74.9,
2022-12-03,Lunch,100.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-04,Breakfast,768.2,24.9,9.5,2.5,4.5,0.0,459.7,958.2,594.3,101.8,4.0,33.8,32.9,21.9,3.9,48.6,44.7,
2022-12-04,Dinner,690.0,20.0,3.0,0.0,0.0,0.0,10.0,1580.0,2280.0,110.0,10.0,4.0,21.0,0.0,0.0,12.0,29.1,
2022-12-04,Lunch,262.5,5.4,0.6,0.0,1.1,0.0,56.3,426.1,221.3,28.6,1.3,4.4,28.4,0.0,102.8,9.1,7.6,
2022-12-04,Snacks,350.0,7.0,3.0,2.0,2.0,0.0,0.0,195.0,0.0,74.0,2.0,54.0,2.0,0.0,0.0,0.0,0.0,
2022-12-05,Breakfast,588.2,19.9,8.0,4.0,6.5,0.0,19.7,558.2,484.3,92.8,5.0,44.8,13.9,9.9,3.9,42.6,20.0,
2022-12-05,Lunch,680.0,10.0,0.0,2.0,0.0,0.0,100.0,2480.0,160.0,100.0,2.0,20.0,52.0,0.0,0.0,18.0,38.2,
2022-12-05,Snacks,1126.0,39.5,2.0,0.0,0.0,0.0,15.0,250.0,520.0,111.0,0.0,7.0,82.0,0.0,0.0,100.0,0.0,
2022-12-06,Breakfast,170.0,4.5,0.0,0.0,0.0,0.0,20.0,280.0,787.0,7.0,1.0,6.0,26.0,0.0,0.0,67.0,0.0,
2022-12-06,Lunch,240.0,11.0,3.0,0.0,0.0,0.0,105.0,680.0,0.0,2.0,0.0,1.0,31.0,0.0,0.0,2.0,15.0,
2022-12-07,Breakfast,1955.0,41.8,8.8,4.0,0.0,0.0,245.0,4335.0,1947.0,248.0,27.5,24.8,151.8,0.0,0.0,113.8,114.3,
2022-12-08,Breakfast,1196.3,20.2,11.9,1.5,4.0,0.0,124.4,1186.3,1461.1,177.0,2.0,45.0,63.3,19.7,7.9,96.7,25.0,
2022-12-08,Lunch,440.0,14.0,3.0,1.0,0.0,0.0,105.0,940.0,80.0,42.0,1.0,5.0,37.0,0.0,0.0,11.0,26.1,
2022-12-10,Breakfast,750.0,33.5,10.8,1.7,3.7,0.0,115.0,872.6,261.9,48.2,3.5,7.2,62.8,0.0,6.3,9.4,16.2,
2022-12-11,Breakfast,736.3,23.4,7.4,3.0,9.0,0.0,39.4,916.3,1058.6,113.7,6.0,59.7,24.8,19.7,7.9,98.1,60.0,
2022-12-11,Lunch,340.7,19.5,8.1,0.0,0.0,0.0,73.0,97.4,0.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,
2022-12-12,Breakfast,1350.0,35.5,6.0,2.0,0.0,0.0,230.0,2250.0,947.0,157.0,3.0,16.0,100.0,0.0,0.0,89.0,52.2,
2022-12-12,Dinner,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,33.0,0.0,9.0,1.5,0.0,0.0,0.0,3.3,
2022-12-12,Lunch,586.0,20.0,4.5,0.0,0.0,0.0,50.0,1100.0,0.0,72.0,3.0,5.0,30.0,0.0,0.0,0.0,0.0,
2022-12-13,Breakfast,430.0,17.5,6.5,2.5,3.5,0.0,217.5,485.0,380.0,46.0,6.0,13.5,28.0,6.0,0.0,16.0,16.8,
2022-12-13,Dinner,968.8,16.0,9.5,0.0,4.1,0.0,170.7,830.1,1351.1,120.1,0.0,36.1,78.1,19.7,10.2,97.0,12.8,
2022-12-13,Lunch,681.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,
2022-12-14,Breakfast,210.0,0.0,0.0,0.0,0.0,0.0,2.5,235.0,210.0,37.0,6.0,30.0,15.0,0.0,0.0,19.5,0.0,
2022-12-14,Dinner,225.0,7.5,4.5,0.0,0.0,0.0,43.3,765.0,203.3,8.3,0.0,3.0,30.0,0.0,0.0,76.8,0.0,
2022-12-14,Lunch,1643.9,43.0,14.0,0.0,0.0,0.0,247.6,2639.1,544.2,184.2,4.5,15.6,122.6,0.0,0.0,32.2,115.8,
2022-12-15,Breakfast,135.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
2022-12-16,Breakfast,1375.0,22.5,8.0,6.0,2.0,0.0,117.5,2210.0,1185.0,165.0,14.0,42.0,127.0,0.0,0.0,156.3,22.2,
2022-12-16,Lunch,1216.0,51.0,19.0,2.0,2.0,1.5,85.0,1630.0,0.0,151.0,4.0,29.0,36.0,0.0,20.0,25.0,0.0,
2022-12-17,Breakfast,448.2,13.9,4.0,2.0,5.5,0.0,19.7,568.2,574.3,71.8,4.0,35.8,13.9,9.9,3.9,55.6,40.0,
2022-12-17,Dinner,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,78.0,6.0,3.0,9.0,0.0,0.0,7.8,18.0,
2022-12-17,Lunch,1155.0,69.8,35.3,0.0,0.0,0.0,336.3,2110.0,950.0,56.5,7.5,7.0,67.0,0.0,0.0,4.0,41.1,
2022-12-18,Dinner,1200.0,7.5,6.0,0.0,0.0,0.0,150.0,900.0,1125.0,190.5,0.0,22.5,75.0,0.0,0.0,71.3,16.7,
2022-12-18,Lunch,1185.0,51.2,21.2,3.0,0.0,0.0,155.0,1932.5,74.0,108.1,5.0,26.4,51.5,4.6,4.6,26.8,18.0,
2022-12-19,Breakfast,1400.0,65.0,24.0,1.0,0.0,0.0,225.0,1300.0,1061.0,86.0,5.0,38.0,118.0,0.0,0.0,102.9,58.3,
2022-12-19,Lunch,705.0,6.0,2.5,0.0,0.0,0.0,50.0,370.0,375.0,133.0,1.0,13.0,26.5,0.0,0.0,23.8,7.6,
2022-12-20,Breakfast,554.1,10.9,2.1,5.1,3.0,0.0,2.5,545.7,836.4,92.3,16.0,28.2,20.5,2.2,6.3,27.1,13.2,
2022-12-20,Dinner,1194.4,22.2,8.2,0.0,1.4,0.0,131.3,926.3,520.3,194.1,13.2,8.3,63.7,0.0,2.8,18.1,54.5,
2022-12-20,Lunch,320.0,23.0,9.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
2022-12-21,Breakfast,295.4,4.0,2.0,0.0,1.0,0.0,15.6,150.4,701.5,43.8,13.1,25.3,21.0,6.6,2.6,39.2,6.3,
2022-12-21,Lunch,1385.0,33.5,4.5,16.0,9.0,0.0,137.5,3465.0,700.0,190.5,14.0,23.5,85.0,0.0,2.0,30.8,63.4,
2022-12-24,Dinner,695.0,17.8,4.8,1.5,0.5,0.0,111.3,1730.0,950.0,86.5,8.5,10.0,42.0,0.0,0.0,6.0,36.1,
2022-12-24,Lunch,1235.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,
2022-12-25,Breakfast,478.0,29.2,10.4,2.5,3.5,0.0,585.0,705.0,300.0,31.2,4.3,1.4,21.3,6.0,0.0,8.2,14.2,
2022-12-25,Dinner,1443.9,34.5,10.5,3.0,0.0,0.0,202.6,2019.1,586.2,170.2,4.5,22.6,100.6,0.0,0.0,32.9,101.9,
2022-12-25,Lunch,628.2,10.9,6.5,1.0,2.5,0.0,69.7,498.2,769.3,92.3,1.0,26.3,33.9,9.9,3.9,53.4,5.6,
2022-12-26,Breakfast,620.0,31.0,13.0,0.0,0.0,0.0,0.0,2230.0,0.0,39.0,5.0,0.0,47.0,0.0,0.0,0.0,0.0,
2022-12-26,Dinner,340.0,16.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,12.0,4.0,
2022-12-26,Lunch,720.0,11.0,2.5,0.0,0.0,0.0,15.0,2415.0,760.0,72.1,8.0,47.8,57.0,9.2,9.2,121.2,27.1,
2022-12-27,Breakfast,770.0,12.8,5.0,1.0,1.0,0.0,72.5,1675.0,1426.3,119.5,18.5,59.7,45.8,0.0,0.0,78.6,47.6,
2022-12-27,Dinner,510.0,24.0,9.0,0.0,0.0,0.0,195.0,210.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,45.0,
2022-12-27,Lunch,723.6,10.5,0.5,2.0,1.0,0.0,0.0,2053.6,823.6,139.7,12.0,15.1,26.1,0.0,0.0,13.0,31.8,
2022-12-28,Breakfast,659.2,19.3,9.7,1.9,3.5,0.3,48.6,799.0,662.4,97.6,2.5,31.1,22.7,21.0,0.0,37.2,31.9,
2022-12-28,Lunch,210.0,15.0,4.0,0.0,0.0,0.0,95.0,85.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,
2022-12-31,Breakfast,410.0,7.5,3.0,0.5,0.5,0.0,20.0,450.0,515.0,74.0,2.5,36.0,14.0,0.0,0.0,45.5,35.0,
2022-12-31,Lunch,610.0,17.3,1.8,8.0,4.0,0.0,37.5,1895.0,440.0,104.5,18.0,15.0,33.5,0.0,0.0,2.0,26.3,
2023-01-04,Dinner,812.5,24.1,11.6,1.1,2.9,0.0,165.0,660.0,825.0,99.0,3.0,5.3,51.4,0.0,42.1,6.3,23.9,
2023-01-04,Lunch,1340.0,43.5,13.5,0.0,0.0,0.0,195.0,2380.0,800.0,158.0,21.0,4.0,97.0,0.0,0.0,4.0,95.0,
2023-01-05,Dinner,240.0,10.5,4.5,0.0,0.0,0.0,105.0,97.5,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,15.0,
2023-01-08,Breakfast,440.0,25.0,7.0,5.0,7.0,0.0,430.0,670.0,600.0,38.0,4.0,1.0,16.0,12.0,0.0,6.0,12.4,
2023-01-08,Lunch,470.0,11.3,0.8,4.0,2.0,0.0,37.5,1425.0,0.0,82.5,16.0,11.0,29.5,0.0,0.0,0.0,23.0,
2023-01-09,Breakfast,373.3,7.5,3.0,0.8,0.8,0.0,20.0,400.0,470.0,66.7,3.3,34.0,13.3,0.0,0.0,54.2,33.3,
2023-01-10,Breakfast,565.0,10.0,5.0,0.0,0.0,0.0,35.0,625.0,1057.5,65.0,0.8,36.0,55.0,0.0,0.0,132.5,22.5,
2023-01-10,Dinner,895.0,19.3,4.3,1.0,0.0,0.0,111.3,1790.0,1004.0,130.5,8.5,10.0,42.0,0.0,0.0,4.9,37.2,
2023-01-10,Lunch,600.0,22.5,4.5,2.0,1.0,0.0,60.0,2040.0,460.0,82.0,9.0,14.0,32.0,0.0,0.0,13.0,19.0,
2023-01-10,Snacks,190.0,7.0,2.5,0.0,0.0,0.0,5.0,190.0,117.0,22.0,10.0,2.0,21.0,0.0,0.0,10.8,5.6,
2023-01-13,Dinner,190.0,11.0,4.0,0.0,0.0,0.0,50.0,60.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,10.0,
2023-01-14,Breakfast,650.0,12.5,5.0,1.0,1.0,0.0,35.0,740.0,1270.0,81.0,6.0,43.0,58.0,20.0,20.0,152.5,40.0,
2023-01-15,Breakfast,615.0,10.5,3.0,1.0,1.0,0.0,20.0,715.0,817.5,115.0,6.8,51.0,19.0,20.0,20.0,52.5,62.5,
2023-01-16,Breakfast,230.0,3.5,2.0,0.0,0.0,0.0,15.0,250.0,520.0,8.0,0.0,7.0,42.0,0.0,0.0,100.0,0.0,
2023-01-16,Lunch,650.0,29.0,10.0,9.0,8.0,0.5,95.0,1450.0,570.0,62.0,3.0,8.0,35.0,20.0,15.0,25.0,20.0,
2023-01-24,Breakfast,464.9,10.4,4.4,0.8,0.8,0.0,26.7,618.8,931.6,79.0,5.3,43.0,19.8,0.0,26.4,74.8,84.6,
2023-01-24,Dinner,1140.0,33.6,6.5,5.5,11.5,0.0,25.0,3230.0,2805.7,131.6,15.4,18.3,74.1,0.0,0.0,153.6,19.6,
2023-01-24,Lunch,690.0,21.0,1.0,6.0,3.0,0.0,105.0,2685.0,70.0,81.0,17.0,9.0,58.0,0.0,0.0,0.0,38.0,
2023-01-25,Breakfast,180.0,4.0,0.0,0.0,0.0,0.0,0.0,900.0,800.0,30.0,4.0,4.0,4.0,0.0,0.0,0.0,5.6,
2023-01-25,Lunch,940.0,33.0,9.0,3.0,1.0,0.0,155.0,1930.0,300.0,91.0,4.0,9.0,69.0,4.0,0.0,14.0,60.0,
2023-01-27,Breakfast,230.0,3.5,2.0,0.0,0.0,0.0,15.0,250.0,520.0,8.0,0.0,7.0,42.0,0.0,0.0,100.0,0.0,
2023-01-27,Lunch,820.0,15.0,6.5,0.0,0.0,0.0,65.0,1550.0,0.0,127.0,9.0,18.0,41.0,0.0,0.0,0.0,0.0,
2023-01-28,Breakfast,864.9,16.6,7.4,0.8,0.8,0.0,54.2,823.8,1793.2,133.4,18.9,76.4,52.5,0.0,26.4,123.6,90.9,
2023-02-02,Breakfast,440.8,9.0,3.4,0.8,0.9,0.0,20.0,602.8,799.6,78.8,5.7,40.3,17.1,0.0,28.5,66.5,91.5,
2023-02-03,Breakfast,480.0,12.0,6.0,0.0,0.0,0.0,50.0,305.0,1296.0,61.0,8.0,44.0,37.0,0.0,0.0,68.5,9.4,
